onset	duration
14.15269108	12
27.95447016	12
41.65583844	12
56.73931481	12
70.44089826	12
84.1420102	12
99.40960457	12
113.1275549	12
126.8450967	12
142.3463055	12
156.0464264	12
169.7481657	12
185.4150678	12
199.1500174	12
212.8509551	12
228.7346999	12
242.4360204	12
256.153441	12
272.237593	12
285.9389791	12
299.6729425	12
315.9241746	12
329.658414	12
343.375895	12
359.8939897	12
373.5949359	12
387.329619	12
404.0470074	12
417.7484362	12
431.449039	12
448.3335106	12
462.0679701	12
475.802197	12
492.8701351	12
506.587117	12
520.2710232	12
537.5731353	12
551.2897731	12
565.0080112	12
582.5090206	12
596.2602578	12
609.9770245	12
627.6123151	12
641.3298911	12
655.0309261	12
672.8813526	12
686.6327297	12
700.3500077	12
