onset	duration
14.134341	12
28.00177174	12
41.68571031	12
56.7689386	12
70.55438359	12
84.25589309	12
99.58876621	12
113.2912247	12
127.0241827	12
142.4931842	12
156.1931952	12
169.911077	12
185.6122391	12
199.3461553	12
213.0642216	12
228.8804304	12
242.616138	12
256.3499632	12
272.4018938	12
286.1020073	12
299.8371196	12
316.0875657	12
329.7892546	12
343.490168	12
359.940699	12
373.6420643	12
387.3590271	12
403.9935854	12
417.7111875	12
431.4451455	12
448.2623144	12
461.9814383	12
475.6822141	12
492.7333994	12
506.4342107	12
520.135423	12
537.3692916	12
551.0700986	12
564.7552254	12
582.1880296	12
595.9402802	12
609.6407697	12
627.2425683	12
640.9600888	12
654.6780291	12
672.4789766	12
686.1965072	12
699.8975252	12
